Entity,Code,Year,Oil per capita (kWh)
World,OWID_WRL,1967,5959.6201171875
World,OWID_WRL,1968,6331.89208984375
World,OWID_WRL,1969,6716.8115234375
World,OWID_WRL,1970,7162.23974609375
World,OWID_WRL,1971,7414.35205078125
World,OWID_WRL,1972,7818.02001953125
World,OWID_WRL,1973,8283.259765625
World,OWID_WRL,1974,8011.9501953125
World,OWID_WRL,1975,7774.46728515625
World,OWID_WRL,1976,8123.99365234375
World,OWID_WRL,1977,8258.2119140625
World,OWID_WRL,1978,8481.7421875
World,OWID_WRL,1979,8461.2568359375
World,OWID_WRL,1980,7965.96142578125
World,OWID_WRL,1981,7549.39794921875
World,OWID_WRL,1982,7187.0283203125
World,OWID_WRL,1983,7008.6484375
World,OWID_WRL,1984,7040.1328125
World,OWID_WRL,1985,6910.42236328125
World,OWID_WRL,1986,6995.33935546875
World,OWID_WRL,1987,7005.12939453125
World,OWID_WRL,1988,7103.90576171875
World,OWID_WRL,1989,7094.46923828125
World,OWID_WRL,1990,7059.193359375
World,OWID_WRL,1991,6946.55810546875
World,OWID_WRL,1992,6938.0693359375
World,OWID_WRL,1993,6801.03662109375
World,OWID_WRL,1994,6850.17138671875
World,OWID_WRL,1995,6866.42724609375
World,OWID_WRL,1996,6921.04541015625
World,OWID_WRL,1997,7013.2041015625
World,OWID_WRL,1998,6958.37841796875
World,OWID_WRL,1999,6986.884765625
World,OWID_WRL,2000,6979.57958984375
World,OWID_WRL,2001,6951.0439453125
World,OWID_WRL,2002,6919.78564453125
World,OWID_WRL,2003,6985.95361328125
World,OWID_WRL,2004,7161.0361328125
World,OWID_WRL,2005,7134.095703125
World,OWID_WRL,2006,7121.67236328125
World,OWID_WRL,2007,7121.5546875
World,OWID_WRL,2008,6972.453125
World,OWID_WRL,2009,6746.8505859375
World,OWID_WRL,2010,6884.31689453125
World,OWID_WRL,2011,6860.4208984375
World,OWID_WRL,2012,6877.599609375
World,OWID_WRL,2013,6867.4111328125
World,OWID_WRL,2014,6830.47802734375
World,OWID_WRL,2015,6882.861328125
World,OWID_WRL,2016,6934.412109375
World,OWID_WRL,2017,6957.384765625
World,OWID_WRL,2018,6978.12255859375
World,OWID_WRL,2019,6918.89697265625
World,OWID_WRL,2020,6206.80126953125
World,OWID_WRL,2021,6497.875
